date;WorkType;Hours;SystemHours;Quantity;SystemKPI
2024-02-29;211;69,45;10,624722;3155;296,948946
2024-02-29;213;12,48;4,133888;574;138,852335
2024-02-29;214;22,95;16,258611;11942;734,503088
2024-02-29;215;40,04;32,215277;13010;403,845666
2024-02-29;209;38,35;27,430555;13113;478,043553
2024-03-01;217;51,75;36,551388;2432;66,53646
2024-03-01;214;31,47;17,13;25769;1504,319906
2024-03-01;206;118,61;54,978888;547;9,949274
2024-03-01;202;21,9;18,676111;3503;187,565816
2024-03-01;203;37,95;25,281111;121716;4814,503603
2024-03-01;210;31,97;20,624444;6893;334,21507
2024-03-01;215;35,33;32,228888;13005;403,519972
2024-03-01;211;61,86;13,256388;3404;256,781862
2024-03-01;209;27,86;20,632222;7243;351,052833
2024-03-01;213;14,55;6,527222;871;133,441148
2024-03-03;206;54,03;48,608611;487;10,018801
2024-03-03;215;7;7,550555;2475;327,790473
2024-03-03;210;3,47;2,7;1040;385,185185
2024-03-04;206;192,87;79,651944;1275;16,007142
2024-03-04;203;35,25;17,902222;77783;4344,879646
2024-03-04;202;13,88;15,690277;2515;160,29035
2024-03-04;217;60,8;39,190277;3332;85,021088
2024-03-04;215;82,45;71,016944;25323;356,576875
2024-03-04;211;81,42;24,378611;4733;194,145597
2024-03-04;214;39,63;31,581111;41371;1309,991912
2024-03-04;210;54,08;38,9625;12498;320,769971
2024-03-04;209;47,04;38,968055;13688;351,262078
2024-03-04;213;27,32;9,231388;742;80,377945
2024-03-05;206;208,36;111,472222;1175;10,540743
2024-03-05;203;35,78;28,193333;113766;4035,209317
2024-03-05;217;44,27;38,793055;3705;95,506785
2024-03-05;202;14;13,751666;2706;196,776157
2024-03-05;214;32,05;15,563611;17638;1133,284557
2024-03-05;210;63,59;51,363055;21545;419,464924
2024-03-05;213;15,65;5,489166;840;153,028711
2024-03-05;209;75,33;51,370277;23725;461,842944
2024-03-05;211;91,59;19,0175;6108;321,177862
2024-03-05;215;63,19;50,930833;18732;367,792924
2024-03-06;211;86,13;14,502222;5179;357,117688
2024-03-06;203;45,1;36,573055;91106;2491,068903
2024-03-06;206;191,27;120,671944;1107;9,173632
2024-03-06;202;14;15,848611;5207;328,546141
2024-03-06;217;68,92;40,083888;3832;95,599508
2024-03-06;210;52,18;39,088055;13661;349,492958
2024-03-06;214;28,16;15,883055;22796;1435,24026
2024-03-06;209;60,3;39,121388;18653;476,798011
2024-03-06;213;17,76;4,515;682;151,052049
2024-03-06;215;48,44;49,024722;15987;326,100778
2024-03-07;206;153,06;82,675833;869;10,510931
2024-03-07;211;71,96;10,773888;3729;346,114605
2024-03-07;202;14;11,786111;4915;417,016266
2024-03-07;217;53,39;39,12;2798;71,523517
2024-03-07;203;37,78;15,215833;41365;2718,549815
2024-03-07;209;44,58;27,699166;14221;513,408959
2024-03-07;213;14,98;2,766666;565;204,216917
2024-03-07;214;24;13,055277;13809;1057,733206
2024-03-07;215;45,72;35,956666;16502;458,941326
2024-03-07;210;41,78;27,652222;8840;319,684978
2024-03-08;203;46,06;20,941388;59021;2818,39007
2024-03-08;206;136,83;77,019166;678;8,803004
2024-03-08;217;52,29;33,474166;2583;77,163983
2024-03-08;202;13,9;11,821388;2480;209,789239
2024-03-08;210;40,46;27,025555;10376;383,93291
2024-03-08;214;23;13,123888;10657;812,030703
2024-03-08;211;60,6;13,266666;4948;372,964842
2024-03-08;209;59,19;27,063333;17226;636,506966
2024-03-08;213;19,2;9,481666;992;104,622964
2024-03-08;215;33,47;27,792222;13094;471,139011
2024-03-10;206;52,61;35,243888;417;11,831839
2024-03-10;210;3,69;2,404722;976;405,868121
2024-03-10;215;5,38;4,870833;2043;419,435443
2024-03-11;209;75,61;45,675833;23856;522,289325
2024-03-11;206;172,97;74,304444;1141;15,355744
2024-03-11;203;35,25;24,446111;68895;2818,239678
2024-03-11;217;34,25;31,056388;2787;89,739991
2024-03-11;202;22;12,97;3443;265,45875
2024-03-11;214;28,75;15,000555;14221;948,031589
2024-03-11;215;57,45;49,656388;21330;429,551984
2024-03-11;210;71,47;45,605;16864;369,784014
2024-03-11;211;61,38;10,091111;4084;404,712622
2024-03-11;213;13,73;6,820555;687;100,724941
2024-03-12;203;42,88;21,381388;109736;5132,314141
2024-03-12;217;52,06;32,344444;2749;84,991413
2024-03-12;202;27,07;25,232777;5745;227,680052
2024-03-12;206;172,7;92,929444;1096;11,793894
2024-03-12;213;15,07;7,1675;947;132,124172
2024-03-12;214;23,33;9,733888;25883;2659,060798
2024-03-12;209;82,83;49,080277;19724;401,872222
2024-03-12;211;61,02;10,719722;5962;556,171139
2024-03-12;210;77,3;48,978055;16982;346,726712
2024-03-12;215;38,42;34,225277;15284;446,570527
2024-03-13;217;58,42;51,355555;3978;77,459974
2024-03-13;210;54,48;41,218611;15070;365,611543
2024-03-13;203;33,16;14,636666;51677;3530,65377
2024-03-13;202;24,12;19,741666;5142;260,464339
2024-03-13;206;169,05;100,295;1027;10,239793
2024-03-13;215;38,91;31,868333;13049;409,466036
2024-03-13;211;53,98;7,355555;2806;381,480391
2024-03-13;214;31,47;16,799166;46663;2777,697416
2024-03-13;213;13,68;4,708611;660;140,168725
2024-03-13;209;81,62;41,2325;16044;389,110531
2024-03-14;206;164,26;85,158055;872;10,239783
2024-03-14;203;44,27;18,055277;23530;1303,220105
2024-03-14;202;12,65;18,432222;1808;98,089096
2024-03-14;213;10,48;2,701944;615;227,613896
2024-03-14;217;44,15;26,733333;1972;73,765586
2024-03-14;214;32;21,226111;26327;1240,311991
2024-03-14;209;53,96;22,858611;11424;499,767899
2024-03-14;210;32,11;22,846944;9806;429,20401
2024-03-14;215;40,39;29,501944;14923;505,831073
2024-03-14;211;45,62;6,773055;2509;370,43845
2024-03-15;213;15,05;5,956388;1075;180,478505
2024-03-15;206;106,8;70,548333;554;7,852772
2024-03-15;203;34,86;6,143055;33853;5510,77599
2024-03-15;215;27;25,220555;11077;439,205243
2024-03-15;202;12,65;16,625;3200;192,481203
2024-03-15;217;32,33;24,618611;1645;66,819366
2024-03-15;209;52,54;28,845;13191;457,306292
2024-03-15;214;21,63;9,123333;11287;1237,157516
2024-03-15;210;40,15;28,818333;9981;346,342031
2024-03-15;211;45,62;7,140277;2329;326,177821
2024-03-17;206;46,92;48,65;369;7,584789
2024-03-17;210;3,58;2,586388;1061;410,224606
2024-03-17;215;6,6;5,894166;2029;344,238692
2024-03-18;217;41,62;22,62;1152;50,928381
2024-03-18;202;8;13,273055;3242;244,254242
2024-03-18;206;166,55;101,9575;1186;11,632298
2024-03-18;203;44,7;22,837777;97895;4286,538046
2024-03-18;214;14,63;6,780277;3732;550,41999
2024-03-18;210;61,36;43,294722;18629;430,283395
2024-03-18;213;21,35;7,756388;778;100,30442
2024-03-18;211;57,19;10,745555;3596;334,650001
2024-03-18;215;51,87;38,07;17625;462,962962
2024-03-18;209;68,2;43,312222;20909;482,750573
2024-03-19;202;22,05;24,6825;6150;249,164387
2024-03-19;217;42,2;29,319722;1732;59,072865
2024-03-19;206;172,92;104,581666;958;9,160305
2024-03-19;203;39,4;22,936944;46317;2019,318702
2024-03-19;210;60,51;48,077777;17153;356,776063
2024-03-19;214;21,91;15,751666;14805;939,900579
2024-03-19;209;81,25;48,135833;22077;458,639616
2024-03-19;215;58;45,250277;18314;404,726804
2024-03-19;213;18,72;9,984444;1139;114,077459
2024-03-19;211;47,34;9,056111;2633;290,742902
2024-03-20;203;33,55;20,360833;36106;1773,306622
2024-03-20;217;39,5;26,11;1024;39,21869
2024-03-20;202;20,15;27,484166;4746;172,681244
2024-03-20;206;156,64;86,512777;739;8,542091
2024-03-20;211;40,62;8,531944;1988;233,006686
2024-03-20;215;33,92;25,105277;9114;363,031246
2024-03-20;214;29,63;18,366666;30603;1666,225105
2024-03-20;209;62,48;32,362777;14964;462,383064
2024-03-20;213;17,8;4,628055;802;173,29094
2024-03-20;210;40,64;32,329444;11957;369,848612
2024-03-21;202;21,3;28,609444;6561;229,329867
2024-03-21;206;177,95;83,406388;856;10,263003
2024-03-21;203;43,85;15,129722;38464;2542,280684
2024-03-21;217;47,03;17,231111;1293;75,03869
2024-03-21;213;11,4;4,546666;612;134,604125
2024-03-21;211;48,48;7,973611;2224;278,920052
2024-03-21;209;47,71;22,610277;11878;525,336332
2024-03-21;210;44,34;22,591666;9606;425,201045
2024-03-21;215;25,54;21,506111;11668;542,543465
2024-03-21;214;26,83;18,736944;38463;2052,789398
2024-03-22;202;13,67;12,482222;2430;194,676877
2024-03-22;217;25,48;15,1075;1163;76,981631
2024-03-22;206;140,58;72,036111;682;9,467474
2024-03-22;214;21,43;11,325555;11252;993,505395
2024-03-22;203;45,28;26,814166;41347;1541,983442
2024-03-22;211;41,03;4,3575;2267;520,252438
2024-03-22;210;30,46;18,307222;8683;474,293696
2024-03-22;209;47,33;18,344444;17947;978,334366
2024-03-22;215;29,4;23,743333;8796;370,461889
2024-03-22;213;15,42;5,813055;909;156,372166
2024-03-24;206;54,06;53,21;392;7,367036
2024-03-24;215;6,05;5,625277;2128;378,292482
2024-03-24;210;3,15;2,091944;1120;535,38718
2024-03-25;206;166,55;97,252777;1108;11,392991
2024-03-25;203;48,48;24,090555;140329;5825,062975
2024-03-25;217;31,95;15,031111;1345;89,481076
2024-03-25;202;14;17,8375;3579;200,644709
2024-03-25;211;56,83;8,180277;1972;241,067631
2024-03-25;214;28,48;16,9225;15061;889,998522
2024-03-25;209;72,55;43,757222;22383;511,526988
2024-03-25;210;60,18;43,7325;17686;404,413193
2024-03-25;213;18,28;6,106944;857;140,332055
2024-03-25;215;46,91;35,728333;14072;393,861084
2024-03-26;203;32,72;22,359444;137333;6142,057915
2024-03-26;217;20,48;1,327777;142;106,945669
2024-03-26;202;22;13,734166;2156;156,980773
2024-03-26;206;162,51;111,357777;1188;10,668316
2024-03-26;211;53;5,7725;2340;405,37029
2024-03-26;210;65,99;50,5275;21111;417,812082
2024-03-26;214;34,23;18,005;22343;1240,933074
2024-03-26;213;16,78;6,566111;1137;173,161861
2024-03-26;215;62,26;51,106944;21525;421,175642
2024-03-26;209;83,19;50,5375;23175;458,570368
2024-03-27;206;157,65;101,435555;1016;10,016212
2024-03-27;203;51,5;23,316944;76200;3268,009735
2024-03-27;202;14;17,512777;5851;334,098926
2024-03-27;217;32,4;15,501388;2568;165,662584
2024-03-27;210;47,48;33,161666;14329;432,095299
2024-03-27;214;25,66;16,619722;49334;2968,401035
2024-03-27;209;60,7;33,1675;17052;514,117735
2024-03-27;215;30,52;24,777222;10391;419,377119
2024-03-27;213;20,04;8,116111;1607;198,001235
2024-03-27;211;52,19;9,798888;2563;261,560291
2024-03-28;215;30,18;24,163888;10761;445,333962
2024-03-28;203;42,47;11,95;50213;4201,924686
2024-03-28;206;86,34;58,563611;561;9,579327
2024-03-28;217;16,33;3,635833;991;272,564774
2024-03-28;202;12,41;7,845555;2110;268,942095
2024-03-28;211;40,82;4,679166;1990;425,289463
2024-03-28;214;35,38;19,227222;44263;2302,100636
2024-03-28;210;36,06;26,081944;11635;446,094048
2024-03-28;209;41,96;26,091111;13951;534,703179
2024-03-28;213;13,17;7,684722;1038;135,073201
2024-04-01;206;59,18;40,521666;369;9,10624
2024-04-01;210;5,42;3,625277;1182;326,044051
2024-04-01;215;8,13;6,478333;3003;463,545174
2024-04-02;203;40,5;24,978611;74660;2988,957232
2024-04-02;206;159,28;71,523888;1022;14,288932
2024-04-02;202;14;12,085833;2694;222,905611
2024-04-02;217;33,5;14,128333;2604;184,310491
2024-04-02;209;70,33;48,390555;19790;408,964104
2024-04-02;213;21,21;3,661388;738;201,562905
2024-04-02;210;65,92;48,378611;18211;376,426681
2024-04-02;215;43,73;37,534166;16579;441,704232
2024-04-02;211;59,79;12,441388;4058;326,169395
2024-04-02;214;12,29;7,289444;27706;3800,838582
2024-04-03;203;44,88;25,357222;102499;4042,201468
2024-04-03;202;12,98;13,285833;2320;174,622095
2024-04-03;206;164,77;110,654722;1035;9,353419
2024-04-03;211;55,34;6,180555;4684;757,860742
2024-04-03;217;16,65;3,074444;708;230,285541
2024-04-03;209;104,17;48,985277;29382;599,812878
2024-04-03;213;9,84;3,177222;719;226,29832
2024-04-03;214;20,42;13,397777;20950;1563,692245
2024-04-03;210;68,45;48,948611;22230;454,149761
2024-04-03;215;32,19;23,071666;11635;504,298215
2024-04-04;202;22;21,515833;4762;221,325383
2024-04-04;206;149,79;80,985555;943;11,644052
2024-04-04;203;40,4;21,149444;92528;4374,961346
2024-04-04;217;28,75;11,981388;1790;149,398383
2024-04-04;215;26,9;21,161666;8576;405,261098
2024-04-04;210;41,29;27,138888;10769;396,810657
2024-04-04;211;45,92;5,013611;1783;355,631898
2024-04-04;213;14,35;5,241111;1040;198,43121
2024-04-04;209;58,94;27,752222;12409;447,135368
2024-04-04;214;27,18;19,913611;22402;1124,959205
2024-04-05;217;24;12,298055;3038;247,030932
2024-04-05;202;13,77;11,330277;1913;168,839649
2024-04-05;206;113,98;58,973611;676;11,462754
2024-04-05;203;44,82;22,072222;66187;2998,655957
2024-04-05;209;44,77;24,272777;12180;501,796724
2024-04-05;214;24,62;11,249444;30664;2725,823605
2024-04-05;213;9,77;6,038055;525;86,948529
2024-04-05;210;31,43;24,266388;11082;456,681068
2024-04-05;211;47,3;9,078611;3988;439,274245
2024-04-05;215;31,26;26,873333;10333;384,507571
2024-04-07;215;2,55;2,664722;1562;586,177469
2024-04-07;206;52,23;55,661111;450;8,084639
2024-04-07;210;1,57;1,336944;635;474,963798
2024-04-08;217;31,25;17,139166;10780;628,96876
2024-04-08;206;161,29;81,563333;1056;12,946994
2024-04-08;202;12;10,690555;2440;228,238851
2024-04-08;203;45,4;20,789444;58868;2831,629359
2024-04-08;209;76,87;40,182222;22696;564,826902
2024-04-08;215;33,92;27,106944;11426;421,515608
2024-04-08;210;53,35;40,144166;18008;448,583238
2024-04-08;213;13,36;5,183055;645;124,443981
2024-04-08;211;46,7;11,158055;3826;342,891301
2024-04-08;214;24;21,748333;17484;803,923684
2024-04-09;217;26,29;15,061666;1059;70,310947
2024-04-09;214;24,21;15,353888;12306;801,490801
2024-04-09;203;32,25;20,479166;129066;6302,307427
2024-04-09;206;149,2;109,071666;980;8,984918
2024-04-09;202;20,75;21,486666;3535;164,520638
2024-04-09;215;38,69;30,791944;12890;418,615986
2024-04-09;210;57,24;51,738611;19989;386,345895
2024-04-09;209;99,74;52,783333;35015;663,37228
2024-04-09;211;62,95;9,953611;4295;431,501693
2024-04-09;213;12,44;5,376388;857;159,400698
2024-04-10;210;49,74;36,251666;15155;418,049752
2024-04-10;203;45;26,794444;99833;3725,884366
2024-04-10;206;167,7;87,078055;854;9,807293
2024-04-10;202;29,75;28,555555;5108;178,87938
2024-04-10;217;17,06;11,440277;537;46,939422
2024-04-10;214;27,41;14,673888;22401;1526,589272
2024-04-10;209;103,1;36,711666;21648;589,676317
2024-04-10;215;29,76;25,628333;10418;406,503224
2024-04-10;213;6,86;3,945555;651;164,995799
2024-04-10;211;53,35;8,668333;2680;309,171325
2024-04-11;203;43,75;23,731944;50723;2137,330174
2024-04-11;206;172,44;92,480833;827;8,942394
2024-04-11;217;9,08;9,23;760;82,340195
2024-04-11;202;14;22,1175;4934;223,08127
2024-04-11;213;14,3;8,531388;620;72,672817
2024-04-11;209;68,39;31,662777;17685;558,54229
2024-04-11;211;36,24;4,467222;2578;577,09243
2024-04-11;214;21,16;12,547222;14001;1115,864531
2024-04-11;215;33,09;25,958611;12635;486,736366
2024-04-11;210;50,38;31,596944;12288;388,898369
2024-04-12;202;20,76;20,093611;5172;257,395248
2024-04-12;206;106,99;66,065833;468;7,083843
2024-04-12;203;39,7;13,178611;48613;3688,780251
2024-04-12;213;13,16;6,513888;973;149,373155
2024-04-12;217;16,05;15,555;952;61,202185
2024-04-12;214;23,87;13,511666;9864;730,035807
2024-04-12;211;60,08;13,204444;3504;265,365205
2024-04-12;215;43,73;33,113888;11847;357,765297
2024-04-12;210;45,31;28,368055;11826;416,877364
2024-04-12;209;56,24;28,408888;19500;686,404902
2024-04-14;206;53,68;50,669166;431;8,506159
2024-04-14;215;4,52;4,653611;1111;238,739335
2024-04-14;210;2,1;1,505555;545;361,992753
2024-04-15;217;29,88;17,269166;1256;72,730785
2024-04-15;203;45,75;26,194166;56490;2156,587081
2024-04-15;206;158,58;80,000833;970;12,124874
2024-04-15;202;14;11,483888;2129;185,390174
2024-04-15;211;54,43;7,943888;2368;298,090808
2024-04-15;215;46,68;37,745277;17251;457,037313
2024-04-15;210;56,78;46,248888;17007;367,72776
2024-04-15;214;16,99;5,420277;27338;5043,653673
2024-04-15;213;8,41;4,526111;630;139,192344
2024-04-15;209;73,1;46,295833;21697;468,659889
2024-04-16;217;26,21;12,566111;578;45,996728
2024-04-16;215;36,31;27,843055;15290;549,149509
2024-04-16;214;27,17;12,232222;22275;1821,010115
2024-04-16;203;28,9;16,071388;34228;2129,747598
2024-04-16;206;166,12;93,709722;898;9,582784
2024-04-16;202;22;17,038888;3998;234,639725
2024-04-16;213;12,03;6,229166;849;136,294329
2024-04-16;210;62,04;40,809722;15001;367,583979
2024-04-16;211;52,24;5,928333;3647;615,181367
2024-04-16;209;68,95;40,860555;21330;522,019341
2024-04-17;203;41,72;11,189166;35879;3206,58394
2024-04-17;217;24,92;16,993055;1243;73,147529
2024-04-17;202;14;21,585555;4513;209,075004
2024-04-17;206;148,45;107,413611;800;7,447846
2024-04-17;211;51,88;8,882777;3663;412,371041
2024-04-17;213;10,77;3,656666;627;171,46767
2024-04-17;209;65,25;38,214722;21061;551,122679
2024-04-17;210;53,44;36,884166;17212;466,650106
2024-04-17;215;39,6;31,403055;12378;394,165472
2024-04-17;214;26,33;15,821388;19308;1220,373332
2024-04-18;203;38,57;6,493888;25050;3857,473365
2024-04-18;206;170,34;67,540277;711;10,527052
2024-04-18;211;50,99;4,611111;2082;451,518083
2024-04-18;209;42,37;27,527222;8609;312,744962
2024-04-18;202;16;15,655833;5014;320,264019
2024-04-18;217;10,33;6,389166;693;108,46486
2024-04-18;214;33,9;22,473333;33442;1488,074777
2024-04-18;215;23,58;22,384166;10768;481,05433
2024-04-18;210;40,32;27,527222;8609;312,744962
2024-04-18;213;7,99;4,835277;332;68,662044
2024-04-19;203;35,89;18,076111;47682;2637,84616
2024-04-19;206;111,45;58,195;547;9,399433
2024-04-19;217;6,37;3,526666;428;121,361081
2024-04-19;202;14,44;14,6025;2819;193,049135
2024-04-19;213;13,65;6,988333;1228;175,721449
2024-04-19;211;34,34;6,159166;2555;414,82889
2024-04-19;209;49,48;28,501666;12092;424,255901
2024-04-19;215;30,99;18,558055;9248;498,328084
2024-04-19;214;33,82;15,785555;18729;1186,46446
2024-04-19;210;35,44;28,495;10735;376,73276
2024-04-21;206;43,62;38,285277;419;10,944155
2024-04-21;215;7,38;6,441388;3139;487,317329
2024-04-21;211;5,57;0,099444;196;1970,958529
2024-04-21;210;4,54;3,566944;1534;430,060017
2024-04-22;206;172,92;79,221944;870;10,981806
2024-04-22;202;12,8;19,14;5129;267,972831
2024-04-22;217;16;12,588055;1196;95,010706
2024-04-22;203;28,15;17,506666;190115;10859,57772
2024-04-22;210;60,99;42,9325;15974;372,072439
2024-04-22;209;70,52;42,955277;18681;434,89418
2024-04-22;215;46,17;37,481111;13492;359,967984
2024-04-22;211;52,44;8,896111;2312;259,888843
2024-04-22;213;15,35;6,0175;637;105,857914
2024-04-22;214;39,4;18,466944;49797;2696,54795
2024-04-23;203;41,25;30,219722;112216;3713,336608
2024-04-23;206;175,83;80,380555;937;11,657048
2024-04-23;217;18,09;9,089722;788;86,69132
2024-04-23;202;15,97;19,646111;3819;194,389617
2024-04-23;214;33,8;17,570555;18449;1049,99529
2024-04-23;213;14,68;6,461111;906;140,223562
2024-04-23;209;71,38;33,937777;22121;651,810517
2024-04-23;211;41,28;9,031944;1852;205,049987
2024-04-23;215;24,45;20,7125;8893;429,354254
2024-04-23;210;50,84;33,061666;15094;456,540816
2024-04-24;203;36,52;20,783055;55965;2692,818741
2024-04-24;206;146,33;91,125555;754;8,274298
2024-04-24;202;21,38;23,293055;4158;178,508143
2024-04-24;213;9,82;4,351944;526;120,865526
2024-04-24;209;77,72;51,826111;26790;516,920901
2024-04-24;211;57,03;9,946666;3689;370,87804
2024-04-24;215;39,68;34,033611;11426;335,726937
2024-04-24;214;25,33;10,260277;18768;1829,190381
2024-04-24;210;70,93;51,685555;21178;409,746978
2024-04-25;211;49,22;9,879166;9470;958,582941
2024-04-25;203;25,95;15,623333;22157;1418,199304
2024-04-25;217;22,43;14,319722;698;48,743963
2024-04-25;206;168,07;77,089722;862;11,181776
2024-04-25;202;31,92;31,557777;5804;183,91663
2024-04-25;209;71,14;26,175833;11366;434,217317
2024-04-25;213;14,96;4,634444;1002;216,207165
2024-04-25;210;33,46;26,164444;9491;362,744188
2024-04-25;215;32;25,804444;9988;387,065111
2024-04-25;214;21,85;17,052777;13895;814,823298
2024-04-26;206;94,89;70,914444;592;8,348088
2024-04-26;203;37,7;25,118055;74762;2976,424727
2024-04-26;202;7,73;8,086666;2711;335,243226
2024-04-26;213;16,39;5,7375;1093;190,501089
2024-04-26;210;64,24;35,564166;13748;386,568885
2024-04-26;215;22,57;17,483333;8416;481,372745
2024-04-26;209;62,68;35,581388;16005;449,813818
2024-04-26;211;40,2;5,819444;5632;967,79005
2024-04-26;214;23,95;13,915555;52463;3770,097563
2024-04-28;206;55,5;49,464722;394;7,965273
2024-04-28;210;5,6;4,396388;2317;527,023547
2024-04-29;206;179,48;94,758333;964;10,173248
2024-04-29;203;46,1;28,928333;59029;2040,525459
2024-04-29;202;13,5;12,588888;3274;260,070627
2024-04-29;217;24,05;16,319444;648;39,707235
2024-04-29;215;49,52;39,291388;19681;500,898568
2024-04-29;214;24,95;12,655;25665;2028,052153
2024-04-29;213;15,97;5,717777;825;144,286844
2024-04-29;211;57,8;11,456111;3144;274,438681
2024-04-29;210;69,88;47,126944;18560;393,829907
2024-04-29;209;73,6;47,144722;21220;450,103407
2024-04-30;206;115,37;56,588888;647;11,43334
2024-04-30;203;42,4;16,129722;63840;3957,910743
2024-04-30;210;42,76;30,018611;11986;399,285629
2024-04-30;214;28,43;16,573055;44322;2674,34097
2024-04-30;217;19,22;4,110833;291;70,788572
2024-04-30;202;24;23,558888;4725;200,561248
2024-04-30;209;61,82;30,117222;17455;579,568726
2024-04-30;211;63,5;7,893333;2852;361,317582
2024-04-30;215;32,34;27,065;12518;462,516164
2024-04-30;213;18,2;15,779444;1001;63,436963
2024-05-01;206;66,01;46,455833;363;7,813873
2024-05-01;215;3,23;2,312777;1210;523,180574
2024-05-01;211;4,17;0,108611;143;1316,625387
2024-05-01;210;4,24;3,289722;1754;533,175751
2024-05-02;202;24;18,8425;3586;190,314448
2024-05-02;217;8,07;8,273055;502;60,678914
2024-05-02;206;175,53;94,788888;926;9,769078
2024-05-02;203;40;21,349444;105779;4954,648936
2024-05-02;213;10,97;4,113055;760;184,777495
2024-05-02;211;63,53;10,696944;5206;486,681055
2024-05-02;214;25,52;18,67;35674;1910,765934
2024-05-02;210;78,54;59,547777;21629;363,220947
2024-05-02;215;37,06;28,610555;10497;366,892568
2024-05-02;209;93,45;60,863611;25739;422,896367
2024-05-03;202;16,9;17,001944;3703;217,798623
2024-05-03;203;34,85;15,546111;62311;4008,140685
2024-05-03;217;5,37;1,088888;168;154,28584
2024-05-03;206;110,05;59,320833;544;9,170471
2024-05-03;211;51;9,891388;3796;383,768182
2024-05-03;214;16,13;10,976944;21480;1956,828785
2024-05-03;209;92,42;38,135833;35235;923,93419
2024-05-03;215;25,55;21,109166;15046;712,770935
2024-05-03;210;53,48;37,736666;14121;374,198398
2024-05-03;213;8,01;7,058055;698;98,8941
2024-05-05;206;49,33;45,388055;418;9,209472
2024-05-05;210;7,41;5,180833;2079;401,28682
2024-05-05;209;13,02;5,180833;2079;401,28682
2024-05-05;215;5,22;4,980277;1797;360,823303
2024-05-06;217;18,1;12,913055;1345;104,158156
2024-05-06;203;48,42;13,536944;120039;8867,511012
2024-05-06;206;162,85;95,907222;929;9,686445
2024-05-06;202;15,16;20,048055;3296;164,404975
2024-05-06;209;55,41;39,395277;14547;369,257462
2024-05-06;214;24,68;10,686388;16919;1583,229057
2024-05-06;211;82,86;8,294722;3840;462,94499
2024-05-06;210;51,8;39,390277;13894;352,726638
2024-05-06;213;15,12;4,758055;803;168,766439
2024-05-06;215;49,87;40,566388;16543;407,800664
2024-05-07;202;24;19,593333;4270;217,931272
2024-05-07;206;167,94;87,952222;898;10,210089
2024-05-07;203;39,5;30,704444;208264;6782,86179
2024-05-07;217;20,01;16,998055;860;50,594023
2024-05-07;213;17,75;8,744166;823;94,119897
2024-05-07;210;49,03;38,511666;15075;391,43983
2024-05-07;214;42,82;21,958611;34046;1550,462367
2024-05-07;211;71,65;13,376944;3742;279,735042
2024-05-07;215;50,42;33,371388;14199;425,48425
2024-05-07;209;69,15;39,814722;18816;472,589008
2024-05-08;217;14,86;6,903888;397;57,503829
2024-05-08;203;44,45;21,398888;151542;7081,769856
2024-05-08;206;141,43;68,756111;703;10,224546
2024-05-08;202;24;22,330833;4602;206,082773
2024-05-08;209;89,9;42,571388;24163;567,587789
2024-05-08;214;19,28;18,211666;15178;833,421829
2024-05-08;210;55,82;41,516111;15383;370,530852
2024-05-08;213;15,19;5,793611;864;149,129791
2024-05-08;211;71,87;8,726111;5324;610,122882
2024-05-08;215;30,4;21,134166;10226;483,861061
2024-05-09;206;59,02;36,291666;299;8,238806
2024-05-09;210;7,36;5,096944;2542;498,730219
2024-05-09;215;7,17;4,1675;2001;480,143971
2024-05-10;214;37,62;19,784722;19163;968,575651
2024-05-10;202;24;19,442222;4155;213,71014
2024-05-10;217;10,98;6,083611;2003;329,245245
2024-05-10;206;113,53;59,489166;522;8,774707
2024-05-10;203;31,93;17,767222;176857;9954,116631
2024-05-10;215;35,94;26,011388;11809;453,993458
2024-05-10;209;78,12;39,183333;24875;634,836245
2024-05-10;210;42,89;38,047777;13495;354,685636
2024-05-10;211;61,64;8,451388;3518;416,262985
2024-05-10;213;18,92;4,609166;1126;244,295823
2024-05-12;206;34,32;44,028055;255;5,791762
2024-05-12;210;7,51;6,245555;2469;395,321152
2024-05-12;215;7,23;7,669722;2694;351,251323
2024-05-13;202;18,3;15,333333;3478;226,826091
2024-05-13;217;23,88;14,035555;1165;83,003486
2024-05-13;203;37,77;18,824166;62660;3328,699927
2024-05-13;206;140,78;81,688888;1015;12,425191
2024-05-13;211;74,55;10,433333;4660;446,645381
2024-05-13;215;13,68;16,755;5441;324,738883
2024-05-13;214;25;10,832777;28982;2675,39893
2024-05-13;213;12;2,211666;699;316,051339
2024-05-13;210;44,44;30,999444;12474;402,394313
2024-05-13;209;96,58;32,088888;27087;844,123984
2024-05-14;217;2,33;0,609166;114;187,141107
2024-05-14;203;34,85;16,025555;57426;3583,401635
2024-05-14;206;177,92;91,466388;1007;11,009509
2024-05-14;202;23,95;22,054444;4774;216,464309
2024-05-14;209;92,21;51,555833;26307;510,26234
2024-05-14;213;9,2;3,523888;845;239,791957
2024-05-14;211;49,06;18,151666;6016;331,429632
2024-05-14;215;41,59;38,637222;19070;493,565505
2024-05-14;210;62,48;51,169722;22262;435,061968
2024-05-14;214;31,93;19,449722;23007;1182,896084
2024-05-15;203;40,4;21,809444;112983;5180,462188
2024-05-15;206;158,54;82,637222;1166;14,109864
2024-05-15;217;32;22,087222;1615;73,119199
2024-05-15;202;23,95;22,227222;7042;316,818718
2024-05-15;213;9,2;5,496388;520;94,607586
2024-05-15;214;34,59;20,949166;22925;1094,31564
2024-05-15;209;68,12;34,013888;18413;541,337702
2024-05-15;211;49,06;9,825;3854;392,264631
